Amp_1MHz,Phase_1MHz,Amp_500kHz,Phase_500kHz,Amp_100kHz,Phase_100kHz,Amp_50kHz,Phase_50kHz,Amp_10kHz,Phase_10kHz,R_1MHz,X_1MHz,R_500kHz,X_500MHz,R_100kHz,X_100MHz,R_50kHz,X_50MHz,R_10kHz,X_10MHz,A/Z_1MHz,P/Z_1MHz,A/Z_500kHz,P/Z_500kHz,A/Z_100kHz,P/Z_100kHz,A/Z_50kHz,P/Z_50kHz,A/Z_10kHz,P/Z_10kHz,G_1MHz,B_1MHz,G_500kHz,B_500MHz,G_100kHz,B_100MHz,G_50kHz,B_50MHz,G_10kHz,B_10MHz,label
1818.750704,-83.7890708,3555.828372,-85.52929366,17567.61028,-83.07680559,32014.64182,-86.08231537,121523.5293,-79.2035382,196.76879910485854,-1808.0752647495976,277.1746552298454,-3545.0091144619623,2117.5771834937614,-17439.518279525622,2187.3436622272848,-31939.83122319539,22763.86708311994,-119372.41946509255,0.0005498279658672781,83.7890708,0.00028122842144868293,85.52929366,5.692293852502288e-05,83.07680559,3.123570788711076e-05,86.08231537,8.228859100457347e-06,79.2035382,5.948533150806767e-05,0.0005466006653720099,2.1921584115160536e-05,0.00028037273259074244,6.861417911532044e-06,5.6507892144078786e-05,2.1341243817812154e-06,3.1162717473481035e-05,1.5414352750248256e-06,8.083198586456282e-06,1
1819.595955,-83.44475404,3569.392622,-84.98797145,16778.443,-85.5637342,31492.81166,-86.13054549,122047.8916,-80.13429796,207.7272335835552,-1807.6998743928941,311.83955720334916,-3555.744616891271,1297.8143252604943,-16728.174660775087,2125.2418869744583,-31421.020562261838,20911.608969174096,-120243.05574263202,0.0005495725560678112,83.44475404,0.00028015970948011895,84.98797145,5.960028591449159e-05,85.5637342,3.175327788436658e-05,86.13054549,8.193504917540091e-06,80.13429796,6.273985519241809e-05,0.0005459795829088683,2.4476119329665395e-05,0.00027908848489062503,4.61008836454303e-06,5.942172301743067e-05,2.1428190323923453e-06,3.1680893027126316e-05,1.403869978222577e-06,8.0723399282983e-06,1
1820.369837,-83.78818214,3552.235513,-84.51964266,17187.9596,-83.49365887,31377.8006,-86.86450632,121345.1124,-79.86074914,196.97203973317696,-1809.6818391702884,339.2544627712135,-3535.9982394379367,1947.622278264507,-17077.25746929055,1716.28340900958,-31330.82733911313,21361.73015225386,-119450.04306516981,0.0005493389198581849,83.78818214,0.0002815128660079921,84.51964266,5.818026242044461e-05,83.49365887,3.186966520527892e-05,86.86450632,8.240958207724237e-06,79.86074914,5.944089236702009e-05,0.0005461135680291871,2.6885744419594727e-05,0.000280226070298675,6.592590271467313e-06,5.78055420251757e-05,1.7431871130735054e-06,3.1821955612208694e-05,1.4507475575044811e-06,8.11225762077686e-06,1
1821.434459,-84.04705898,3497.888755,-85.21626993,17499.89419,-84.30993522,30966.77643,-84.02197938,121741.12,-79.26577289,188.90386985868153,-1811.6122146820044,291.7059850495353,-3485.7041412950884,1735.0655674385093,-17413.668313651924,3225.095146416261,-30798.376641670027,22674.718373013467,-119610.85839320326,0.0005490178332021992,84.04705898,0.00028588673626928995,85.21626993,5.714320264698698e-05,84.30993522,3.229267348057642e-05,84.02197938,8.214151471581664e-06,79.26577289,5.69395142388286e-05,0.0005460572066114356,2.384148778225794e-05,0.0002848908728531593,5.665588731536679e-06,5.686164536029277e-05,3.363183272964654e-06,3.211706335883737e-05,1.5299150467104983e-06,8.070417854605549e-06,1
1817.89849,-83.4740467,3571.397918,-85.45806658,15749.71721,-86.42584904,31881.45185,-85.61056595,122014.5022,-79.67336739,206.61009140212028,-1806.1193731520316,282.8143396131847,-3560.1824585270756,981.8413483233717,-15719.083299025193,2440.052009159421,-31787.939824034926,21872.262543436693,-120038.08928146426,0.0005500857201328111,83.4740467,0.00028000240324942697,85.45806658,6.349320350749332e-05,86.42584904,3.136620015628303e-05,85.61056595,8.195747078989434e-06,79.67336739,6.25190358762228e-05,0.0005465214265215417,2.217302484441089e-05,0.00027912309613269885,3.958182341304874e-06,6.33697063603497e-05,2.400617138489411e-06,3.127419942378063e-05,1.4691657845509884e-06,8.062990889258683e-06,1
1823.879935,-83.8885556,3569.262573,-85.07539825,16812.64923,-86.69010073,32379.17979,-84.35380191,121612.2717,-79.61769345,194.1751471970703,-1813.5142760691463,306.4023730516179,-3556.086739775468,970.7037654155007,-16784.60331169098,3185.6362415132776,-32222.088784091906,21916.404306852426,-119621.13463052087,0.0005482817047384208,83.8885556,0.00028016991732818643,85.07539825,5.947902595955129e-05,86.69010073,3.0884043588677946e-05,84.35380191,8.222854371694135e-06,79.61769345,5.837154007785249e-05,0.0005451656546957158,2.405111021430922e-05,0.00027913567789364006,3.4341116425101764e-06,5.937980638503087e-05,3.03853677513331e-06,3.0734206393748345e-05,1.481884997683319e-06,8.088222973665505e-06,1
1822.620041,-83.50131289,3555.775301,-85.59757971,18406.3354,-86.67967839,30842.1116,-86.17426347,121519.4793,-79.07221064,206.28495055256627,-1810.9087036707197,272.9453855653299,-3545.284023558653,1066.060235929335,-18375.43736705778,2057.8502487675682,-30773.382984334075,23036.652602987284,-119315.95235421124,0.0005486607068422991,83.50131289,0.0002812326188662054,85.59757971,5.4329119744281095e-05,86.67967839,3.242320152943095e-05,86.17426347,8.229133351791773e-06,79.07221064,6.209766393164538e-05,0.0005451352596988418,2.1587738001441254e-05,0.00028040284499684644,3.146640162409591e-06,5.4237919464860975e-05,2.163343878607212e-06,3.235094961018898e-05,1.5600106858660922e-06,8.079913513247237e-06,1
1816.824094,-83.70046747,3538.071123,-85.682491,16055.73878,-88.36683587,31123.55602,-85.26754696,121120.1009,-79.2249443,199.35320657132837,-1805.8538389273508,266.3582104804735,-3528.0306936187676,457.5922737624394,-16049.216712431446,2567.786842861312,-31017.45008958194,22643.844721747406,-118984.60042477587,0.0005504110184923604,83.70046747,0.0002826398806681083,85.682491,6.228302625636016e-05,88.36683587,3.213000466133754e-05,85.26754696,8.256267890873264e-06,79.2249443,6.03945103056536e-05,0.00054708755460414,2.127810612278975e-05,0.0002818377979333322,1.7750806731456776e-06,6.225772601255426e-05,2.65082187836887e-06,3.2020467562275425e-05,1.5435394019068485e-06,8.11069945199709e-06,1
1825.580658,-83.2892309,3567.4755,-85.36693377,16282.50641,-87.02546196,31270.73073,-86.23510351,121156.4969,-78.90881398,213.33262318773293,-1813.0730627163248,288.1598602708576,-3555.81851871393,844.9345105708725,-16260.568891171595,2053.3163312949687,-31203.24490228226,23306.99756554206,-118893.56839442378,0.0005477709218805713,83.2892309,0.0002803102642190535,85.36693377,6.141560610016674e-05,87.02546196,3.1978785805623545e-05,86.23510351,8.253787667906731e-06,78.90881398,6.401108992837774e-05,0.0005440179806073252,2.264182797326839e-05,0.00027939433038733,3.186988770339927e-06,6.133286048464204e-05,2.0998090424115447e-06,3.1909771913746995e-05,1.5877894624271136e-06,8.099625638873358e-06,1
1826.760855,-83.39294391,3568.037765,-86.42172502,16538.66473,-85.91067805,31314.93037,-84.1076435,121710.7412,-79.59491397,210.18616404681296,-1814.6286115355995,222.68869449474633,-3561.081751070933,1179.3978650510649,-16496.558784402852,3214.7856881049947,-31149.47860009062,21981.74540392231,-119709.2619326112,0.0005474170290341589,83.39294391,0.0002802660918584756,86.42172502,6.0464373413778e-05,85.91067805,3.1933649163020635e-05,84.1076435,8.216201710223418e-06,79.59491397,6.298552169632116e-05,0.0005437814153988966,1.7491992579038353e-05,0.0002797197033482596,4.311808364220957e-06,6.031043658398618e-05,3.2783032593485787e-06,3.176492840550145e-05,1.4838990577226247e-06,8.081089909756489e-06,1
1824.684669,-83.65999853,3550.645428,-85.84551633,17109.60674,-84.39781956,31618.47593,-85.54718692,121499.4611,-78.88477952,201.4966899941472,-1813.5250825960588,257.22969539215853,-3541.3155520492323,1670.2530514296845,-17027.88587998062,2454.796526734853,-31523.039100764378,23422.986585457496,-119220.3118055304,0.0005480398980652585,83.65999853,0.0002816389358718023,85.84551633,5.8446696946115785e-05,84.39781956,3.162707785833496e-05,85.54718692,8.230489180334316e-06,78.88477952,6.051907341633911e-05,0.0005446881416225313,2.0403585532245768e-05,0.00028089888553789157,5.705611788961311e-06,5.8167537149382266e-05,2.455464363598547e-06,3.153161506514183e-05,1.5866954134393583e-06,8.076097437040414e-06,1
1820.750928,-83.70113897,3555.832838,-85.52048655,17362.93885,-87.11645258,32150.25267,-86.26459511,121610.2154,-79.64407694,199.76287299107426,-1809.7593034398835,277.7199149833966,-3544.9709195733535,873.4626764118249,-17340.95465831552,2094.554875400688,-32081.951103677868,21860.949346922695,-119629.19118378122,0.0005492239408596363,83.70113897,0.00028122806823575435,85.52048655,5.759393663936103e-05,87.11645258,3.110395461784718e-05,86.26459511,8.222993411456452e-06,79.64407694,6.0257858806704844e-05,0.0005459083509760777,2.1964653221805523e-05,0.0002803690075105662,2.897329448471182e-06,5.752101372268881e-05,2.0263896665995797e-06,3.103787585818648e-05,1.4781853798766362e-06,8.089041267515897e-06,1
1818.17179,-83.79348091,3541.222465,-85.92594359,18097.99973,-85.15934042,31918.02904,-87.61899629,121552.0681,-78.83587466,196.56704144769165,-1807.5148840793277,251.58896448163634,-3532.273989878437,1527.1992896377033,-18033.448271387537,1326.01518854557,-31890.472895804316,23534.924409428048,-119251.88716506564,0.0005500030335417314,83.79348091,0.00028238835878954024,85.92594359,5.525472510325869e-05,85.15934042,3.1330255347120266e-05,87.61899629,8.226927074390106e-06,78.83587466,5.946218596349119e-05,0.0005467792839396442,2.006250538386586e-05,0.0002816747788808442,4.662668702936445e-06,5.505764403607679e-05,1.3015964864004815e-06,3.130320665207237e-05,1.5928984989244142e-06,8.071245471391468e-06,1
1824.324713,-83.65781155,3556.613964,-85.79659693,17337.77368,-87.68392191,31733.60053,-84.76787269,121795.6784,-79.38434767,201.52614914500495,-1813.1596371178457,260.69067113172525,-3547.047118788343,700.6572392754779,-17323.610351539068,2893.8183067296864,-31601.380004760114,22437.183631924574,-119711.15264495419,0.000548148031364195,83.65781155,0.00028116630315293896,85.79659693,5.7677532217042996e-05,87.68392191,3.151233970613041e-05,84.76787269,8.21047194068587e-06,79.38434767,6.055180919003514e-05,0.0005447933027233872,2.0608768061555576e-05,0.000280410001083548,2.3308748422545897e-06,5.763041510450691e-05,2.8736413141419526e-06,3.138104108139531e-05,1.5125320459476416e-06,8.069950204231215e-06,1
1820.104565,-83.62963603,3528.519774,-85.55629135,16781.84386,-86.895942,31253.73123,-86.23115472,121299.5589,-79.76465206,201.94951005748786,-1808.8662258225122,273.38836153666745,-3517.9128186021476,908.7290359089432,-16757.222170775076,2054.349435120597,-31186.140578716968,21553.94838517382,-119369.21838708602,0.0005494189835186749,83.62963603,0.0002834049584668701,85.55629135,5.958820784785921e-05,86.895942,3.199617967662416e-05,86.23115472,8.244053062257261e-06,79.76465206,6.096072537342347e-05,0.0005460265647499579,2.195810770780873e-05,0.0002825530250935223,3.2266737267287873e-06,5.950078227368871e-05,2.1031515616796313e-06,3.192698337468514e-05,1.4649014044232206e-06,8.112858606473566e-06,1
1824.81109,-83.64443525,3568.81768,-86.04272065,18089.83774,-86.74375699,31102.00921,-85.20125175,121453.3453,-80.06796453,202.00328581630797,-1813.5959270759304,246.29358225400122,-3560.308849583288,1027.5312400509968,-18060.631467649397,2601.871945904839,-30992.986936983634,20948.257459316806,-119633.12916570899,0.0005480019304354403,83.64443525,0.00028020484363886026,86.04272065,5.527965559297494e-05,86.74375699,3.2152263644706184e-05,85.20125175,8.233614294689996e-06,80.06796453,6.066282213444832e-05,0.0005446339484200865,1.9337680120643534e-05,0.0002795367749084721,3.1399713959535805e-06,5.519040588825669e-05,2.6897321073263575e-06,3.203955990130815e-05,1.4201327401879083e-06,8.11021746650297e-06,1
1821.874849,-83.55294302,3540.931415,-85.54392046,17540.33815,-85.7627913,31225.79985,-85.90898942,122217.5621,-79.54464314,204.569354704925,-1810.3533755967046,275.1122383786969,-3530.2278314618966,1295.9828276482688,-17492.395231265105,2227.6782259585657,-31146.236144899594,22178.7412766789,-120188.33521207244,0.0005488851226794668,83.55294302,0.00028241156995129204,85.54392046,5.701144364768133e-05,85.7627913,3.202480015896214e-05,85.90898942,8.18213015230812e-06,79.54464314,6.163160736057349e-05,0.0005454139921866741,2.1941932798871194e-05,0.00028155789178675733,4.212339084627737e-06,5.6855614553259915e-05,2.284679667054049e-06,3.194320059168166e-05,1.4848058218644103e-06,8.046278984764775e-06,1
1824.099428,-83.47892455,3565.147487,-85.59602209,15362.56912,-85.66167491,32124.87639,-83.75891081,121294.3887,-79.52683911,207.16055983476448,-1812.297775112819,273.7614398994287,-3554.6211159681434,1162.112696582948,-15318.55163020376,3492.368394472387,-31934.480519809145,22048.277631988283,-119273.644127986,0.0005482157302666508,83.47892455,0.00028049330459578825,85.59602209,6.50932791376759e-05,85.66167491,3.11285244450399e-05,83.75891081,8.24440446683252e-06,79.52683911,6.226013552166062e-05,0.0005446688557615734,2.1538590262617104e-05,0.00027966512662926845,4.924028367731184e-06,6.49067710915369e-05,3.384052707896456e-06,3.094403369626567e-05,1.498625950823789e-06,8.107054043994371e-06,1
1822.303606,-83.51908501,3531.478331,-85.36991938,19344.35325,-85.06438977,31507.63121,-84.36864634,121471.8382,-79.0884664,205.68751260681572,-1810.6581896090229,285.0687990279786,-3519.9538323880456,1664.3136953741405,-19272.62469369898,3091.7650196957397,-31355.570693711696,22993.781635942527,-119275.70365235985,0.000548755979359018,83.51908501,0.00028316753106533507,85.36991938,5.169467219070764e-05,85.06438977,3.173834279495491e-05,84.36864634,8.232360807395768e-06,79.0884664,6.193932342055274e-05,0.0005452491587306478,2.2857914006130965e-05,0.00028224345238982216,4.4476106175775836e-06,5.150298916275766e-05,3.1144041702954128e-06,3.158516883022969e-05,1.5583291531481064e-06,8.083524894103722e-06,1
1823.31753,-83.71452882,3548.187417,-84.91471844,18595.47898,-85.29087629,31359.97604,-84.51278495,121366.4352,-79.46952169,199.62092967204424,-1812.3571115103584,314.5057466934185,-3534.221283600384,1526.6369598231252,-18532.706712418556,2998.75499508229,-31216.270848851294,22180.75238621788,-119322.36092508852,0.0005484508230445193,83.71452882,0.0002818340415753749,84.91471844,5.3776512079927075e-05,85.29087629,3.188777946528048e-05,84.51278495,8.239510358461941e-06,79.46952169,6.0045637347404195e-05,0.0005451539477374759,2.498132575089035e-05,0.0002807247056360342,4.414901654315517e-06,5.359498012748269e-05,3.049225478731977e-06,3.174165564689743e-05,1.505840875556355e-06,8.100739114716959e-06,1
1821.302249,-83.83273715,3558.008591,-85.3105989,16676.74552,-85.91493306,31460.84831,-86.09395851,121720.5627,-79.59618225,195.6648847358746,-1810.7614793488829,290.8819451448918,-3546.098254084132,1188.0092896634835,-16634.37630530563,2143.1284027090937,-31387.767952409922,21980.86916725524,-119719.40851280814,0.0005490576869100434,83.83273715,0.00028105609484179014,85.3105989,5.996373805672847e-05,85.91493306,3.1785538334709955e-05,86.09395851,8.21553875383128e-06,79.59618225,5.89859860336666e-05,0.0005458800207066048,2.2977500326785218e-05,0.00028011526721414154,4.271665461879709e-06,5.9811393194923405e-05,2.1652464462906155e-06,3.171170375514601e-05,1.4836004573159972e-06,8.080470697846467e-06,1
1826.442327,-83.34099936,3526.261523,-85.37167085,17217.40274,-85.74084825,31847.48644,-84.48441608,121918.3525,-79.00213125,211.79428944502678,-1814.120931144242,284.54024430098326,-3514.762748460188,1278.6982478102013,-17169.85404429539,3061.0685321470714,-31700.0355202874,23258.66662664886,-119679.23421824133,0.0005475124975024739,83.34099936,0.0002835864536641742,85.37167085,5.808076950403031e-05,85.74084825,3.13996522734684e-05,84.48441608,8.202210573670605e-06,79.00213125,6.348956036365908e-05,0.0005438189134686526,2.288308971973364e-05,0.00028266170753517614,4.313529706994107e-06,5.792036988527591e-05,3.018024285079949e-06,3.125427478456982e-05,1.5647560635678615e-06,8.051571073794323e-06,1
1821.639286,-83.70142176,3562.629461,-85.34005765,18154.37675,-84.32381634,31027.92283,-82.6278382,121397.656,-79.51447924,199.85140215275842,-1810.6432849559756,289.43407996826056,-3550.8529383428536,1795.579017919451,-18065.361639650284,3981.309439092757,-30771.43432299876,22092.800190523907,-119370.4279209718,0.0005489561010708242,83.70142176,0.0002806915540745875,85.34005765,5.50831358063559e-05,84.32381634,3.222903464981965e-05,82.6278382,8.237391338099642e-06,79.51447924,6.0225779803101805e-05,0.0005456424253574764,2.280385950820595e-05,0.00027976370836893245,5.448059399510935e-06,5.4813050444587084e-05,4.135428612711117e-06,3.196261729972134e-05,1.4990984745519944e-06,8.099834555137216e-06,1
1822.435694,-83.69490188,3552.506687,-85.28846416,16672.79885,-86.80677613,32073.80669,-86.41524644,121420.5292,-79.65277855,200.1449037832832,-1811.412122145273,291.7999447738808,-3540.502302415531,928.7319707410747,-16646.91197847471,2005.412897265786,-32011.05113392825,21808.71068537197,-119445.90846676078,0.0005487162061697415,83.69490188,0.0002814913772462098,85.28846416,5.997793225940587e-05,86.80677613,3.117808901404213e-05,86.41524644,8.23583957827125e-06,79.65277855,6.026152398668455e-05,0.0005453971247083326,2.312146762041201e-05,0.00028054018107758865,3.3409761450011554e-06,5.988480806108017e-05,1.9494082016886034e-06,3.111708601766437e-05,1.4792642051312488e-06,8.101902922797617e-06,1
1826.723974,-83.67189635,3524.589266,-85.79018317,17566.31623,-85.2862741,31591.30255,-84.92152027,121472.7264,-79.19986177,201.34487199024625,-1815.5937650558244,258.736826953853,-3515.0796219118947,1443.5517864813742,-17506.902185484098,2796.4677253429213,-31467.2872212835,22762.007029445194,-119321.05553941744,0.0005474280812170476,83.67189635,0.0002837210025141125,85.79018317,5.692713184180221e-05,85.2862741,3.165428201060358e-05,84.92152027,8.232300612954712e-06,79.19986177,6.033852870237338e-05,0.0005440926079804902,2.0827695481799615e-05,0.00028295549891905347,4.678115877770139e-06,5.673458884638264e-05,2.802042678406622e-06,3.153001944869697e-05,1.5425988201132623e-06,8.086480214669403e-06,1
1830.288216,-83.48143235,3559.079189,-85.2667394,16864.0194,-86.33200034,31368.13584,-85.01014045,121963.4897,-79.26060731,207.78381985155818,-1818.4556188800314,293.68471451054336,-3546.9414940249235,1078.8748160087164,-16829.473534693785,2728.3825950337236,-31249.25398296429,22726.938810545726,-119827.28851185659,0.0005463620380977201,83.48143235,0.0002809715510378884,85.2667394,5.929784449844738e-05,86.33200034,3.1879484490271196e-05,85.01014045,8.19917503557624e-06,79.26060731,6.202585489291422e-05,0.0005428298720585462,2.3184943455931296e-05,0.0002800133405564492,3.7935767005211037e-06,5.9176373139787044e-05,2.7728594094835912e-06,3.175866467691423e-05,1.5278518988662168e-06,8.055565767787359e-06,0
1819.81036,-83.62054312,3558.356711,-85.60222509,16551.82433,-84.74585908,31517.26843,-84.83224837,121436.2225,-79.18028025,202.20388689978645,-1808.5417701800386,272.85588636404174,-3547.879951181442,1515.70994057375,-16482.278726778826,2838.8247277320033,-31389.158692992907,22795.932611966706,-119277.41442293332,0.0005495078069563249,83.62054312,0.0002810285986530483,85.60222509,6.041630095043427e-05,84.74585908,3.172863797574986e-05,84.83224837,8.234775254146265e-06,79.18028025,6.105724909069449e-05,0.0005461051567595993,2.1549359327039667e-05,0.00028020117482532126,5.532537447083244e-06,6.016245049804792e-05,2.8578632143475825e-06,3.159966907491715e-05,1.5458269197084853e-06,8.088383189525843e-06,0
1824.959934,-83.39278996,3549.922065,-85.03483051,16483.87188,-85.38299776,31743.15134,-85.10565754,120556.8305,-79.5954692,209.98382198361938,-1812.8390869601294,307.246226407562,-3536.600970413849,1326.8644868182464,-16430.382308086297,2708.2793557657524,-31627.407100887624,21772.19262755518,-118574.53777432303,0.0005479572353175837,83.39278996,0.00028169632507129416,85.03483051,6.066535867785452e-05,85.38299776,3.1502858342230365e-05,85.10565754,8.29484315283156e-06,79.5954692,6.304914009995122e-05,0.0005443178645511707,2.4380854364202226e-05,0.00028063925865627533,4.883240454410539e-06,6.0468501768913926e-05,2.6877779078085513e-06,3.138799027731673e-05,1.498023149661403e-06,8.15845264576287e-06,0
1825.65649,-83.59873117,3563.891803,-85.45138557,16715.36027,-86.3164135,31243.78894,-85.13133111,120894.3167,-79.4625953,203.54415714489915,-1814.274344075695,282.6342030268973,-3552.6669828130443,1073.9022753993224,-16680.827403303072,2651.7252879099537,-31131.05684561199,22108.837103708476,-118855.52209418619,0.0005477481692078886,83.59873117,0.0002805921322185549,85.45138557,5.982521368652498e-05,86.3164135,3.200636138979116e-05,85.13133111,8.271687431606121e-06,79.4625953,6.106895795554687e-05,0.0005443332060832018,2.225234043257207e-05,0.0002797083802967439,3.843556589056388e-06,5.970161861612378e-05,2.7164463962511323e-06,3.189087782407703e-05,1.5127046083728145e-06,8.132191447205256e-06,0
1820.353928,-83.30204309,3578.635268,-85.26511388,16649.56723,-85.6458245,31514.07161,-85.13845832,121021.4687,-79.26924998,212.3175663699447,-1807.9296651683585,295.3996063906643,-3566.422500758663,1264.06132465099,-16601.513121213124,2670.7587247031925,-31400.69676415843,22533.464831275498,-118905.16746131242,0.0005493437208107587,83.30204309,0.00027943613280234403,85.26511388,6.006162119326149e-05,85.6458245,3.173185656158379e-05,85.13845832,8.262996728943184e-06,79.26924998,6.407288171223735e-05,0.0005455943451166795,2.3066146019198576e-05,0.00027848250433977045,4.559972724662831e-06,5.988827088097609e-05,2.689215592693773e-06,3.1617698213831775e-05,1.5385199683383591e-06,8.118501786016302e-06,0
1824.053724,-83.47847721,3561.518422,-85.31464405,17277.50515,-84.74728678,31487.97096,-85.45385903,120995.7474,-79.56727058,207.16951854722515,-1812.2507493785674,290.9182819348985,-3549.616884042758,1581.734423367315,-17204.949881421086,2495.7963909040714,-31388.904338204502,21910.02698309563,-118995.46884854324,0.0005482294665132352,83.47847721,0.0002807791176434353,85.31464405,5.7878726779022256e-05,84.74728678,3.175815937045694e-05,85.45385903,8.264753278428033e-06,79.56727058,6.226594816620052e-05,0.0005446820170084106,2.2935099255265045e-05,0.00027984083713206907,5.298726507805505e-06,5.763567047372822e-05,2.517212037550188e-06,3.1658242689027356e-05,1.4965895184758062e-06,8.128121958144776e-06,0
1825.536007,-83.43013508,3562.061023,-85.41456911,16681.86976,-85.84230623,31628.91743,-85.08589435,120618.5995,-79.47546845,208.86808865851867,-1813.5478583135437,284.7706136701701,-3550.6597174561407,1209.4652040558706,-16637.96780288328,2709.402993223527,-31512.657031962084,22031.770686047723,-118589.40773011226,0.000547784319874004,83.43013508,0.00028073634717178174,85.41456911,5.9945318743454803e-05,85.84230623,3.161663696562377e-05,85.08589435,8.290595348854137e-06,79.47546845,6.267455884215261e-05,0.000544187064136742,2.2443596936556526e-05,0.0002798377772565823,4.346142141697596e-06,5.978755964026759e-05,2.7083510214950364e-06,3.150042170765995e-05,1.5143310926667506e-06,8.15112094010539e-06,0
1822.910462,-83.35828302,3555.263011,-85.43741725,15911.25997,-86.76390795,31603.7734,-84.94792832,120942.3541,-78.95925366,210.8385410545447,-1810.6765757790774,282.81390781068507,-3543.9965252428838,898.1975750414504,-15885.887918184304,2783.0621190076286,-31480.995193295465,23161.31210969208,-118703.86108550646,0.0005485732957519226,83.35828302,0.0002812731426355787,85.43741725,6.284857402150786e-05,86.76390795,3.164179122990421e-05,84.94792832,8.26840197912106e-06,78.95925366,6.344820316129088e-05,0.0005448917198193875,2.2374703751828906e-05,0.00028038179933817476,3.547829454572821e-06,6.274835585653395e-05,2.786410009808962e-06,3.151886532688129e-05,1.5834571793473847e-06,8.115364110716554e-06,0
1815.810825,-83.33411181,3560.910474,-85.1057506,16010.06085,-85.66888021,31430.23413,-85.07703602,121042.4691,-78.95302739,210.77826558687718,-1803.5358257998005,303.80592334796216,-3547.9269108567605,1209.0850733288307,-15964.34031540784,2697.2247835152966,-31314.287409005618,23193.394797409568,-118799.60338147577,0.0005507181619539028,83.33411181,0.0002808270545697522,85.1057506,6.246072450124385e-05,85.66888021,3.1816498593801596e-05,85.07703602,8.261563130985403e-06,78.95302739,6.392704427446982e-05,0.00054699527138378,2.395930008282823e-05,0.00027980312099378657,4.717054505371122e-06,6.228235305456628e-05,2.7303725507399285e-06,3.169912693598272e-05,1.5830286408183287e-06,8.10847986305733e-06,0
1822.534332,-83.69211547,3566.69487,-85.37157413,17331.57839,-87.80907814,31209.5102,-85.1761304,121028.3227,-79.12378227,200.24383365765897,-1811.5004273807858,287.80888342599064,-3555.0637606525993,662.5772633889467,-17318.908766396195,2624.5006572674456,-31098.963378606477,22836.57234791152,-118854.30517643834,0.0005486865089134573,83.69211547,0.0002803716147437081,85.37157413,5.7698149441310064e-05,87.80907814,3.204151534553721e-05,85.1761304,8.262528784099229e-06,79.12378227,6.028478481417598e-05,0.0005453646759587074,2.262415045998276e-05,0.00027945731368128184,2.205770363159042e-06,5.765597129575355e-05,2.694466447737054e-06,3.1928021488972904e-05,1.5590386790908026e-06,8.114109951508365e-06,0
1827.480359,-83.47159589,3558.405321,-85.22670041,16058.06643,-85.02366426,31576.60741,-85.23934403,121996.1297,-79.19607284,207.7767652967903,-1815.6302702735409,296.1072137184272,-3546.063866670343,1392.9455348962188,-15997.537316946808,2620.654717070096,-31467.670780964472,22868.008835758894,-119833.67570790306,0.0005472015034663363,83.47159589,0.0002810247596299612,85.22670041,6.227399820265907e-05,85.02366426,3.1669013298854576e-05,85.23934403,8.196981350630502e-06,79.19607284,6.221448991002577e-05,0.000543653237497078,2.3385042189778852e-05,0.00028005009431681993,5.401913618595555e-06,6.203926322420356e-05,2.6283238097426393e-06,3.1559757877305835e-05,1.5365130222878636e-06,8.051684978619325e-06,0
1817.758321,-83.29580977,3557.577152,-85.42172949,16974.48167,-86.22937933,31334.6706,-85.17817132,121457.7606,-79.66572793,212.21123341003596,-1805.3286974895543,283.96897109787704,-3546.2257141764176,1116.280158153975,-16937.737351065454,2633.9135547126225,-31223.774291344176,21788.393207468245,-119487.46181672646,0.0005501281377437853,83.29580977,0.0002810901794323195,85.42172949,5.8911960874031206e-05,86.22937933,3.191353158823377e-05,85.17817132,8.233314981768238e-06,79.66572793,6.42238130864124e-05,0.000546366424453486,2.243686802245165e-05,0.0002801932831576029,3.874183275819834e-06,5.87844353376703e-05,2.6825711526387763e-06,3.180058663679374e-05,1.4769801726749903e-06,8.099753401094029e-06,0
1820.379788,-83.71272995,3566.071457,-85.39367232,16485.48102,-86.27799213,31318.23241,-84.73134486,120879.9497,-79.29826924,199.35610838568073,-1809.430770880235,286.38765743370345,-3554.5531007567943,1070.16510015077,-16450.70913727428,2875.8230464118506,-31185.91546022821,22446.959105889287,-118777.5074093284,0.0005493359169290008,83.71272995,0.00028042062871091815,85.39367232,6.065943716090609e-05,86.27799213,3.193028223651272e-05,84.73134486,8.272670550259171e-06,79.29826924,6.0159682785626044e-05,0.0005460318325842908,2.252030222079932e-05,0.0002795148743707756,3.937744525964121e-06,6.053149167768918e-05,2.9320250367922407e-06,3.179537942668688e-05,1.5362042919361196e-06,8.128785543152337e-06,0
1819.006265,-83.37551365,3552.976514,-85.1901412,16532.1689,-84.91533612,31626.97469,-85.70357476,121226.5229,-79.50737171,209.8436098367116,-1806.8617687913893,297.91461899956886,-3540.464515967069,1465.2079000918898,-16467.111900622876,2369.3825963661434,-31538.096869562974,22076.44301747626,-119199.41492356558,0.0005497507178734209,83.37551365,0.00028145415430122934,85.1901412,6.048813111266967e-05,84.91533612,3.16185790706117e-05,85.70357476,8.249019901568092e-06,79.50737171,6.34201637281784e-05,0.0005460803371620631,2.359973583109832e-05,0.00028046299834759414,5.360923185830604e-06,6.025009965219262e-05,2.3687536258541255e-06,3.152972484346363e-05,1.5022209121449248e-06,8.111082644603057e-06,0
