G_1MHz,B_1MHz,G_500kHz,B_500MHz,G_100kHz,B_100MHz,G_50kHz,B_50MHz,G_10kHz,B_10MHz,label
0.0005484889686647068,-6.574407255887233e-06,0.00027965790138047893,-3.2696810761372106e-06,6.052407885160241e-05,-7.014421493308282e-07,3.173652340950374e-05,-3.74826823732514e-07,8.20526558716916e-06,-1.0335483025467783e-07,0
0.0005501985935455313,-6.573298538080335e-06,0.00028078640769136146,-3.3069170155640207e-06,6.024866609506879e-05,-6.978978127191684e-07,3.1739027542169157e-05,-3.7306268727587983e-07,8.227409034839304e-06,-1.0342653689736259e-07,0
0.0005482984511306877,-6.5591028922206355e-06,0.000279651926402388,-3.2735456695000447e-06,6.293700658646747e-05,-7.424971986480717e-07,3.1740765863093265e-05,-3.7491441252230426e-07,8.15561115298924e-06,-1.0252290287976929e-07,0
0.000550059396264654,-6.57398367650848e-06,0.00027991048627017503,-3.2718018966024313e-06,5.983885930680996e-05,-7.03319582806569e-07,3.2032363114019085e-05,-3.737273391274648e-07,8.22300129395536e-06,-1.0379036555535464e-07,0
0.0005490329237802405,-6.60152260722416e-06,0.0002814959972332192,-3.319514072662683e-06,5.9293799797675086e-05,-7.11681085289126e-07,3.205320062314794e-05,-3.7727645661153704e-07,8.269146680451907e-06,-1.0416843930225657e-07,0
0.0005500031302568591,-6.594161955022762e-06,0.0002816704963326998,-3.3003533223765752e-06,5.978397600718512e-05,-6.950604737658423e-07,3.1754406973043916e-05,-3.7353009405421197e-07,8.207595954568719e-06,-1.0342099614230464e-07,0
0.0005480998732142388,-6.576482495687423e-06,0.0002809544756324345,-3.284562262976172e-06,5.788535397922565e-05,-6.737072790406978e-07,3.170210025972131e-05,-3.7433636918068786e-07,8.198029344741569e-06,-1.0326249793193211e-07,0
0.0005482443320814399,-6.5681481699986014e-06,0.00027991466772268203,-3.2778289716948202e-06,6.0097053463136456e-05,-6.88417191397535e-07,3.1774203625809706e-05,-3.7132309690642804e-07,8.197528973455016e-06,-1.0301104364587286e-07,0
0.0005493816887017862,-6.580107182959312e-06,0.0002807724035571293,-3.2952470798877964e-06,5.9682908610507975e-05,-6.92898705694467e-07,3.190928078869947e-05,-3.7479422786311664e-07,8.275658086584478e-06,-1.0377544055836317e-07,0
0.000548505800329744,-6.553584014885324e-06,0.00028118587362367886,-3.298852055204735e-06,5.7490540280610114e-05,-6.644034052017377e-07,3.1783657293896405e-05,-3.7360076002899845e-07,8.241675621314414e-06,-1.0387463328672334e-07,0
0.000550669406945304,-6.596317510697327e-06,0.0002795088735899996,-3.271904690552584e-06,6.297320596237896e-05,-7.300960713261158e-07,3.179870299562744e-05,-3.730613353444124e-07,8.196197291684514e-06,-1.0304670453020775e-07,0
0.0005512510049415912,-6.59728229486177e-06,0.0002804919055534107,-3.302209422115606e-06,6.098377982090959e-05,-6.964338294930867e-07,3.192962431754053e-05,-3.767979515686102e-07,8.296996858738005e-06,-1.0384303115486456e-07,0
0.0005484426341741673,-6.58430824735698e-06,0.00028254027464880594,-3.309715724931254e-06,5.7840381391857354e-05,-6.876250673449289e-07,3.163620938827499e-05,-3.713539621409072e-07,8.254271970658946e-06,-1.0381269010173024e-07,0
0.0005488375217227797,-6.5926735116805145e-06,0.00028046856163691414,-3.28081367401372e-06,5.862744009847099e-05,-6.720717951993677e-07,3.204619593349827e-05,-3.792381153250854e-07,8.28766490639517e-06,-1.0401310113222007e-07,0
0.0005481595790582961,-6.588695644865106e-06,0.00028031029528260954,-3.293993014043931e-06,5.905004530466292e-05,-6.66195319905355e-07,3.169903446791096e-05,-3.7386848471062677e-07,8.269827348707724e-06,-1.0435189268316968e-07,0
0.000545644207627204,-6.550643519919214e-06,0.0002805397531308296,-3.29928624676077e-06,5.879630530308832e-05,-6.757985420072259e-07,3.172933666538626e-05,-3.740933184719386e-07,8.27270415392524e-06,-1.0433228417671357e-07,0
0.0005477129231607947,-6.5570055372439516e-06,0.0002803652234076356,-3.282168210270189e-06,5.963559935141892e-05,-6.901435410746986e-07,3.1636824379637586e-05,-3.725026752682143e-07,8.191997219630358e-06,-1.0330670806195004e-07,0
0.0005504067139246214,-6.582662938718282e-06,0.00028076863307789195,-3.28281100792957e-06,5.751704772232049e-05,-6.613942731423312e-07,3.193689538721562e-05,-3.7395826928275804e-07,8.244786901273964e-06,-1.0360822189407171e-07,0
0.0005474638166510737,-6.571392793316103e-06,0.0002817493960212112,-3.3113977004078213e-06,5.955019788427493e-05,-7.03189293180487e-07,3.177138926099071e-05,-3.7282316231205314e-07,8.267336962969384e-06,-1.0433085899581742e-07,0
0.0005509946006057692,-6.608509880550747e-06,0.00028100596625193656,-3.2810800268337464e-06,5.9782748073094096e-05,-6.956473823426904e-07,3.146642586268142e-05,-3.7051340679773655e-07,8.273538732646357e-06,-1.0427908709431622e-07,0
0.000549749932889582,-6.566519680837429e-06,0.0002814565811955693,-3.292077518748912e-06,5.991995774638575e-05,-6.985883078894374e-07,3.168818440984876e-05,-3.732585007634801e-07,8.231350226513505e-06,-1.035190075159615e-07,0
0.0005491782859805652,-6.586715035096233e-06,0.0002814462916058477,-3.3073900975164803e-06,5.9862319036827525e-05,-7.027726302073517e-07,3.177148595394334e-05,-3.7504836078390506e-07,8.236802267325263e-06,-1.0357398578103673e-07,0
0.0005466052989946154,-6.5616972584840296e-06,0.00028170596058580446,-3.3032226529108484e-06,6.224378560130801e-05,-7.279220678475295e-07,3.1706401300650483e-05,-3.720144319753474e-07,8.188694844330386e-06,-1.0338886564267975e-07,0
0.0005501616904733277,-6.594716594313781e-06,0.0002803630144924003,-3.2860142300525628e-06,5.889772094978514e-05,-6.944897589737066e-07,3.1773661522687434e-05,-3.723048798836606e-07,8.218593158736905e-06,-1.0333869689632574e-07,0
0.0005502806990736838,-6.593025061945636e-06,0.0002806394934592553,-3.2935836823923774e-06,6.041610115919412e-05,-6.950553074899528e-07,3.1463542368960365e-05,-3.708429683640387e-07,8.287835052875679e-06,-1.0445422567198236e-07,0
0.0005492223022037555,-6.572416008295705e-06,0.00028106645023060075,-3.295039488874919e-06,5.7220429274484745e-05,-6.626311407520538e-07,3.164069156687427e-05,-3.7081064022572794e-07,8.258914358663458e-06,-1.0432007464533143e-07,0
0.0005500435929970036,-6.574116264291937e-06,0.00028122415010392024,-3.28885481139908e-06,6.032139123294052e-05,-7.086304842627968e-07,3.179921603972405e-05,-3.7481761127102644e-07,8.19837091193089e-06,-1.0383075816447001e-07,0
0.0005474499408673829,-6.571655287612899e-06,0.00028073415331078354,-3.3011984428381966e-06,5.94781583647246e-05,-6.730844256014399e-07,3.174892861109232e-05,-3.746439350437182e-07,8.258628351335738e-06,-1.0451595888612687e-07,0
0.0005506502552323512,-6.595867349455139e-06,0.0002798754769935845,-3.291445534270643e-06,5.977146882353212e-05,-6.855160643871125e-07,3.184476708357166e-05,-3.74818725351822e-07,8.174938491482783e-06,-1.032177175299075e-07,0
0.0005507487819187199,-6.59801436049429e-06,0.00028229010792695875,-3.3119129724078307e-06,6.128390667239666e-05,-7.185268296333027e-07,3.1607344032261484e-05,-3.7099120937795955e-07,8.275804526876957e-06,-1.0373504241176114e-07,0
0.0005497148458646334,-6.610809261802587e-06,0.0002804219099833986,-3.288870768970197e-06,5.8536349700373256e-05,-6.78405361265058e-07,3.1997238694006494e-05,-3.760792002360775e-07,8.21601435820731e-06,-1.0323917965655116e-07,0
0.0005498025587209015,-6.598413164074113e-06,0.0002811426428088453,-3.3135368872127524e-06,5.70916831424099e-05,-6.728526392837577e-07,3.202722941504346e-05,-3.771435448000077e-07,8.26726506015451e-06,-1.039273366186142e-07,0
0.0005462947909425985,-6.55232606398563e-06,0.0002821956921223963,-3.3074061826735145e-06,6.0216686242820335e-05,-7.086083219527437e-07,3.1570740413333744e-05,-3.7102718690305514e-07,8.254628789413633e-06,-1.0446194213023293e-07,0
0.000547705679203178,-6.566334891924192e-06,0.0002822439389223535,-3.308090475802632e-06,6.07114098763104e-05,-6.977319936587999e-07,3.146903477544117e-05,-3.726175711922078e-07,8.197372951832428e-06,-1.0300175050883778e-07,0
0.000548952149065009,-6.598907213503632e-06,0.00028143067362346717,-3.3029511832114745e-06,6.080660290740405e-05,-7.121326350444217e-07,3.171691028911798e-05,-3.7147474336791514e-07,8.240940106672052e-06,-1.0388911084279214e-07,0
0.0005508622799934746,-6.62443900083746e-06,0.00028054449914511763,-3.3003460295805636e-06,6.362245831852763e-05,-7.522064253995922e-07,3.176971224738803e-05,-3.720779704543926e-07,8.207464905020366e-06,-1.0337791051771092e-07,0
0.0005478572201649099,-6.578194251739172e-06,0.0002804091667542103,-3.2996111416824072e-06,6.049796377349071e-05,-7.063454166514085e-07,3.1688920424723566e-05,-3.711643300494887e-07,8.21954505138049e-06,-1.0320698667557092e-07,0
0.0005505338563555785,-6.605878536613971e-06,0.0002814512927770475,-3.29880718594717e-06,5.976399732620108e-05,-6.886127890125822e-07,3.1883126618697995e-05,-3.739321804357797e-07,8.209576612773906e-06,-1.0349236899056187e-07,0
0.0005513294527094769,-6.58124134882676e-06,0.0002799238394254638,-3.2848729457020875e-06,5.8434804112736896e-05,-6.882158667300252e-07,3.176102940727323e-05,-3.704924714568097e-07,8.268231557744673e-06,-1.0423698328675864e-07,0
0.0005473615377524232,-6.561975729493556e-06,0.0002796090436365088,-3.2694145205484946e-06,5.858835057038557e-05,-6.880213328285094e-07,3.1780692413061184e-05,-3.7267989261948835e-07,8.244325507777529e-06,-1.0341824954992977e-07,0
0.0005486200371862138,-6.573828181268992e-06,0.0002804069675740627,-3.2861929605799917e-06,6.091439217269197e-05,-7.14547696423207e-07,3.16934601371265e-05,-3.716270104184018e-07,8.221280373282697e-06,-1.0390419352220546e-07,0
0.0005477469100681984,-6.5662167709146765e-06,0.000281178705898367,-3.291531729079834e-06,6.0669970265662754e-05,-7.131496107550477e-07,3.202017315337974e-05,-3.76396902498527e-07,8.266834359402668e-06,-1.0344200542850052e-07,0
0.0005486172881749202,-6.587493691149983e-06,0.0002798405617684075,-3.2747063395511546e-06,5.8323574573304324e-05,-6.565553881973025e-07,3.186214887394823e-05,-3.7497410247195387e-07,8.17864123654413e-06,-1.0280002292478047e-07,0
0.000547839774181962,-6.531451772513844e-06,0.0002801270631859986,-3.29691802621679e-06,6.049035540476897e-05,-7.124382774136506e-07,3.166116644403497e-05,-3.7050704372907516e-07,8.264239326980005e-06,-1.0436773185788928e-07,0
0.0005500253343256652,-6.5850628841932e-06,0.00028004017435424194,-3.278538846136855e-06,6.107902581704761e-05,-7.27419676500509e-07,3.1887380409034e-05,-3.758912514365086e-07,8.247131468187976e-06,-1.0347291472147853e-07,0
0.0005505835256954933,-6.60247326638977e-06,0.00028122967307606876,-3.2942928073364853e-06,5.789383495022845e-05,-6.782612303819552e-07,3.19350557804158e-05,-3.776207880295868e-07,8.272492420964596e-06,-1.0427555249893513e-07,0
0.0005480925719499595,-6.563225316894565e-06,0.00028294744802716883,-3.3207621738684937e-06,5.846264580895105e-05,-6.829479382425676e-07,3.1485286134583517e-05,-3.697469178416923e-07,8.313640071791694e-06,-1.0427500789401512e-07,0
0.0005502473404603632,-6.57692808364029e-06,0.0002790722266215083,-3.2818081941151088e-06,6.015912020260246e-05,-7.069806003825477e-07,3.1780776901347986e-05,-3.7550234818837906e-07,8.172750355950147e-06,-1.0288038538852602e-07,0
0.0005500811898959898,-6.604121412311666e-06,0.0002819797571278693,-3.310219269860945e-06,6.12274637556838e-05,-7.164797482010034e-07,3.187291058843393e-05,-3.7482015041137503e-07,8.243713184803227e-06,-1.0308236984622518e-07,0
0.0005497408217443698,-6.5924568252117984e-06,0.00028074367314940765,-3.3118135447082777e-06,6.38524044826194e-05,-7.49984720935008e-07,3.20404607394673e-05,-3.791102070321882e-07,8.252427587979084e-06,-1.0364876635791515e-07,0
0.0005490541381366501,-6.568325963350128e-06,0.0002788687347934986,-3.2698193062558264e-06,5.9196555364948426e-05,-6.899594797851297e-07,3.167822564121354e-05,-3.737039202696217e-07,8.243509073062688e-06,-1.0331872888675869e-07,0
0.0005495932238166034,-6.591171853039383e-06,0.00028045798351439814,-3.290792689870084e-06,6.17694113592502e-05,-7.13475002933533e-07,3.168273410416427e-05,-3.70351599387237e-07,8.186026420866455e-06,-1.0295151985463252e-07,0
0.0005510807812110328,-6.615513714488919e-06,0.00027997648866857075,-3.2852613450814757e-06,6.375783753355989e-05,-7.344003575926533e-07,3.183102436164224e-05,-3.7409689839970163e-07,8.271002903807582e-06,-1.0401599970383625e-07,0
0.0005500144659512376,-6.592266478788723e-06,0.00028189420978604025,-3.315966847510603e-06,5.759039615856381e-05,-6.63407599104934e-07,3.1951438589468e-05,-3.768456091817936e-07,8.212216738761738e-06,-1.0319624601965037e-07,0
0.0005523232030528281,-6.6301579513956365e-06,0.0002821112612882888,-3.311947701750123e-06,5.910017103646776e-05,-6.778338534919951e-07,3.1790131110485227e-05,-3.736315127906496e-07,8.251556540126094e-06,-1.0415264039967796e-07,0
0.0005481739590448538,-6.571136192685696e-06,0.00028113265533842384,-3.2960723942730213e-06,6.221090118597157e-05,-7.160518689816305e-07,3.191142821021343e-05,-3.749707331725656e-07,8.25776237007258e-06,-1.037019256504886e-07,0
0.0005514129800823364,-6.6039019357688945e-06,0.0002798666929831072,-3.275425703094558e-06,6.234907421821143e-05,-7.421256277142237e-07,3.192736024753963e-05,-3.7683999593926945e-07,8.21620649044629e-06,-1.0365511947902398e-07,0
0.0005506860568621508,-6.585449445744143e-06,0.0002809866402465894,-3.296895363240378e-06,5.8733483404498805e-05,-6.907009044368435e-07,3.180186252024201e-05,-3.72826205719387e-07,8.201267481365204e-06,-1.0377913545494336e-07,0
0.000549003702283124,-6.5789886063219475e-06,0.00028133786931602546,-3.3091839705441485e-06,6.173617742806e-05,-7.142754066045303e-07,3.1943807078696364e-05,-3.754209611140294e-07,8.254789295959986e-06,-1.0398599130278099e-07,0
0.0005501541096037024,-6.5963566018316556e-06,0.0002805614604355445,-3.287314200774411e-06,5.80472473839756e-05,-6.734474784116608e-07,3.174978600274997e-05,-3.7353139015440066e-07,8.26394544079218e-06,-1.0378870655447994e-07,0
0.0005468502300488995,-6.565418968676883e-06,0.00027987341512727103,-3.285827928687482e-06,5.915218631431614e-05,-6.903479444900567e-07,3.169620487959987e-05,-3.7206441496556826e-07,8.278356284641547e-06,-1.0384714894442888e-07,0
0.0005509610078515461,-6.602070700465491e-06,0.0002818490622850451,-3.307026428436777e-06,5.928486119063298e-05,-6.856688748456668e-07,3.1911994723210865e-05,-3.749988526064168e-07,8.197198942584362e-06,-1.0299631432789771e-07,0
0.0005486922012145459,-6.582186376749346e-06,0.00028166457603953193,-3.3092204010077552e-06,5.950510561467531e-05,-6.940971015728265e-07,3.199151610113959e-05,-3.769572920052469e-07,8.256987686997575e-06,-1.0419176688698186e-07,0
0.0005491364721742657,-6.569393436885181e-06,0.0002813333704874096,-3.293591386794765e-06,5.9864700236867264e-05,-7.042011663884102e-07,3.155567552426894e-05,-3.7138643529720796e-07,8.30294828585233e-06,-1.0459787645328593e-07,0
0.0005507789649004371,-6.591363362382951e-06,0.00027986340261971886,-3.298509446976715e-06,5.871796586220889e-05,-6.840807071721863e-07,3.1927117711307845e-05,-3.741685481393974e-07,8.18637070595823e-06,-1.0337332550337838e-07,0
0.0005483214201967434,-6.570501049357742e-06,0.0002805327812985086,-3.280905626007942e-06,6.0980508815540925e-05,-7.135712032262149e-07,3.188506535605214e-05,-3.733000020162613e-07,8.285594946649229e-06,-1.0457354534837193e-07,0
0.0005493284344292261,-6.570545683359748e-06,0.000279060504995893,-3.270039954217284e-06,6.0044238830919515e-05,-7.072309141957046e-07,3.175479979659168e-05,-3.7217394812816096e-07,8.208669892604314e-06,-1.0340556865331297e-07,0
0.0005479620514256913,-6.578057473334984e-06,0.0002799863798107309,-3.290027728657416e-06,5.8928613954884906e-05,-6.846245339219958e-07,3.1697476665529616e-05,-3.725052485900181e-07,8.229857990445427e-06,-1.03776810341754e-07,0
0.0005478874131183594,-6.572604894094023e-06,0.0002807433521930054,-3.294408304729754e-06,5.924088391918132e-05,-6.927940191173842e-07,3.182469065619524e-05,-3.73794405070788e-07,8.226129997435936e-06,-1.0416520106523898e-07,0
0.0005459594648464536,-6.547139270156658e-06,0.00027973127713585823,-3.286271048535978e-06,6.231357301786386e-05,-7.236332711904649e-07,3.1718021440807466e-05,-3.7168862263714003e-07,8.257312045565832e-06,-1.0442061082197321e-07,0
0.000547147545243628,-6.562147816272213e-06,0.0002805509121230995,-3.286590404339329e-06,6.106222411836749e-05,-7.1145255118131e-07,3.1846305623666884e-05,-3.734894216920621e-07,8.223373419889388e-06,-1.0345211981878245e-07,0
0.0005496150326246113,-6.6133170737226795e-06,0.0002812676268814949,-3.2979460700351797e-06,5.9760883228216384e-05,-6.938641325102348e-07,3.193177099498421e-05,-3.733183369704737e-07,8.29637103231497e-06,-1.0477913954415455e-07,0
0.0005494268402147721,-6.579177015586678e-06,0.00028018587360235556,-3.2858719160457033e-06,6.089959478594834e-05,-7.053914083866719e-07,3.1575493973701734e-05,-3.716006321876375e-07,8.215461464468158e-06,-1.036304974538184e-07,0
0.000547489295243773,-6.534053676476238e-06,0.0002812607515520329,-3.309465373058278e-06,5.729371565824125e-05,-6.691421396804124e-07,3.142020561688879e-05,-3.6919473734390736e-07,8.181186923252354e-06,-1.0337036789634722e-07,0
0.0005481305272097707,-6.572157624098657e-06,0.00028094290279839416,-3.2995215722705345e-06,6.087340226743803e-05,-7.142700499103134e-07,3.153594721968747e-05,-3.690171265476874e-07,8.20496161181515e-06,-1.0352491976034441e-07,0
0.0005481524388509392,-6.569237215977862e-06,0.0002796826559130255,-3.285466050281383e-06,6.047095182552304e-05,-7.060206009758349e-07,3.176537356017696e-05,-3.733380786973196e-07,8.309139562104865e-06,-1.0431969352652239e-07,0
0.000551434792942964,-6.602599404947244e-06,0.00028079514486598344,-3.288318080841079e-06,5.889980893021078e-05,-6.905557508120518e-07,3.151577348661514e-05,-3.720750386979766e-07,8.271695374236792e-06,-1.0364807499894016e-07,0
0.0005491147767539877,-6.568953208428438e-06,0.0002813445777572932,-3.3062049646001804e-06,5.962977532074297e-05,-6.889928796637973e-07,3.173360890105927e-05,-3.7198790265746957e-07,8.24311026772388e-06,-1.0397510099372723e-07,0
0.0005501519757300158,-6.588238818269582e-06,0.00028107908249544705,-3.297847309310045e-06,6.0441758406758536e-05,-6.94587363550727e-07,3.1857685080542456e-05,-3.760761687827202e-07,8.2190486751246e-06,-1.0409051134855962e-07,0
0.0005486735976132806,-6.578440002784021e-06,0.0002799200459981092,-3.292421187031932e-06,6.151763748158107e-05,-7.205486725433084e-07,3.17171858162012e-05,-3.7232382830864843e-07,8.24021516054656e-06,-1.0351624934783685e-07,0
0.0005492218174518109,-6.576289573824275e-06,0.00028114801984647066,-3.3112900368711952e-06,5.9678532635089e-05,-7.012613599371447e-07,3.1800534348679725e-05,-3.739675330088339e-07,8.254048787277835e-06,-1.0387396714555423e-07,0
0.0005477619699400569,-6.596043495517291e-06,0.0002810184776420245,-3.2933960381664334e-06,5.846021452499822e-05,-6.817666864689676e-07,3.193354223794825e-05,-3.75403235639547e-07,8.215209884173514e-06,-1.0312129790105015e-07,0
0.0005486197644774977,-6.5632641492230075e-06,0.0002811151250603194,-3.2938300620763284e-06,5.9380510741074546e-05,-7.03286821347625e-07,3.192078388609608e-05,-3.7693279101457017e-07,8.195047553057753e-06,-1.035585072362622e-07,0
0.0005479412982889917,-6.557270923456455e-06,0.0002805724531990274,-3.2842687623108327e-06,6.155647686915604e-05,-7.252263456976456e-07,3.1667491144097065e-05,-3.7235282429368485e-07,8.244713018190017e-06,-1.0309753376500068e-07,0
0.0005497570409919901,-6.5600145293436315e-06,0.0002810173831850587,-3.2945288312233067e-06,5.735241222999135e-05,-6.903045689949262e-07,3.206384897373606e-05,-3.753448804510303e-07,8.21047142326064e-06,-1.0268213869085674e-07,0
0.0005504525997832745,-6.600667454667565e-06,0.0002819727024422562,-3.3040492023871843e-06,6.277956577400873e-05,-7.299772038842464e-07,3.169679026097611e-05,-3.708346591136815e-07,8.329512511712997e-06,-1.050021560311694e-07,0
0.0005496750491636786,-6.562483259571451e-06,0.0002814105767433963,-3.3026802446091176e-06,6.303466411868137e-05,-7.261168057183553e-07,3.203101763914926e-05,-3.744622468759554e-07,8.270008213990218e-06,-1.0410804665865617e-07,0
0.0005491041121636588,-6.574413784547976e-06,0.00028144642140025744,-3.2995517494018904e-06,5.858765158719186e-05,-6.769341758495187e-07,3.210552418920525e-05,-3.751050111153769e-07,8.247889523442054e-06,-1.0370517980740793e-07,0
0.0005485299937498677,-6.570895847076162e-06,0.0002797482513361468,-3.278126589048229e-06,5.9806533475707324e-05,-6.9243299623423e-07,3.206266670231904e-05,-3.768547141658238e-07,8.253882592419957e-06,-1.0383645039564857e-07,0
0.0005458218796490416,-6.532961890233966e-06,0.00028008257186471316,-3.292047759416018e-06,6.114895796162836e-05,-7.167320980113262e-07,3.149630328582824e-05,-3.689315210738511e-07,8.224537264287692e-06,-1.0372964252310913e-07,0
0.0005491403731794042,-6.603979720732142e-06,0.0002802581117973762,-3.2800737474672444e-06,6.213699353320466e-05,-7.062215990739115e-07,3.1815723858748853e-05,-3.737900815225409e-07,8.200372707475862e-06,-1.0312819959708674e-07,0
0.0005504692478800307,-6.610390094601859e-06,0.0002811111909022576,-3.299684868736335e-06,5.6457187361184454e-05,-6.684272690575446e-07,3.177359874171338e-05,-3.72502469156203e-07,8.218359140336422e-06,-1.0314182775184204e-07,0
0.0005495814268186339,-6.603893192838285e-06,0.00028135461636403223,-3.296638723491263e-06,5.9991240956028224e-05,-6.972394696554186e-07,3.157654930513761e-05,-3.70107909253275e-07,8.258679648903872e-06,-1.0370079734454594e-07,0
0.00054975272286699,-6.577811662790343e-06,0.00028111285811489287,-3.301756902055061e-06,5.9288809309146445e-05,-6.890147340193414e-07,3.164798526460788e-05,-3.713120533319896e-07,8.291122286757678e-06,-1.0468070920988122e-07,0
0.000548381691767431,-6.587038010733565e-06,0.00028153982597709475,-3.3114455439419137e-06,5.965110718448286e-05,-6.8649558429254e-07,3.199502595058627e-05,-3.769064145341184e-07,8.21656965607179e-06,-1.0329731991093921e-07,0
0.0005513232453976646,-6.614243834743444e-06,0.00027877901877312416,-3.2671762335242773e-06,5.945468233748422e-05,-6.920225792687924e-07,3.1657587323315455e-05,-3.7321963848365466e-07,8.302557001519784e-06,-1.0410814308754412e-07,0
0.0005489874804036081,-6.589742509343267e-06,0.0002824806495305514,-3.3158156659933753e-06,5.92789779563625e-05,-6.910161826144936e-07,3.1759068267847245e-05,-3.737013668894119e-07,8.21315536720102e-06,-1.0344999516410461e-07,0
0.0005488522728480076,-6.591420989380767e-06,0.00028027612216692267,-3.288098125345554e-06,5.8960715678458273e-05,-6.862105882353172e-07,3.1837449411486405e-05,-3.728875986389873e-07,8.243133925928241e-06,-1.0395412489698333e-07,0
0.0005487429197610839,-6.565394669415785e-06,0.00028172292141093094,-3.2981893190214832e-06,6.0841981836167404e-05,-7.119759023531882e-07,3.178284932634442e-05,-3.7433008082417133e-07,8.278589110888318e-06,-1.04662150063135e-07,0
0.000549947151757416,-6.585975665687055e-06,0.0002807974638932518,-3.294650006912208e-06,6.069593485240352e-05,-7.025314919605916e-07,3.159703120303184e-05,-3.7219925052743613e-07,8.226159944167894e-06,-1.036500407810705e-07,0
0.0005494245194753848,-6.59615606675136e-06,0.00028148974081321394,-3.3031132181155947e-06,6.333394344562491e-05,-7.304426581059827e-07,3.1918945741567615e-05,-3.75458631993631e-07,8.236508196905382e-06,-1.035058507112388e-07,0
0.0005511530722799048,-6.572018620861808e-06,0.00028163873438697394,-3.30573439771777e-06,6.156031851871551e-05,-7.221737159192069e-07,3.1726902826851007e-05,-3.720821415717401e-07,8.23770776033869e-06,-1.0387595758855587e-07,0
0.0005497955775871526,-6.608960345598381e-06,0.0002816093587959608,-3.301083153235592e-06,5.972989901721444e-05,-6.969757887198077e-07,3.178790303114931e-05,-3.744732378736733e-07,8.239407857217152e-06,-1.0397702588849204e-07,0
0.0005498677801375336,-6.597513824248395e-06,0.0002793518919217439,-3.2766640761873557e-06,5.8450611660784736e-05,-6.828433388941163e-07,3.205634727104086e-05,-3.7726603016090395e-07,8.221453560632587e-06,-1.0351038904733597e-07,0
0.0005484765520203257,-6.573183909449351e-06,0.00028081996561588084,-3.2851833226824534e-06,5.918096742673669e-05,-6.985010698167178e-07,3.1906431597932614e-05,-3.7100851242708755e-07,8.203533181692993e-06,-1.0328299019098265e-07,0
0.0005507614282664326,-6.603974033052203e-06,0.00028131531761261977,-3.296514155734161e-06,6.078165335998914e-05,-6.999699007172865e-07,3.1757721577829546e-05,-3.740351839292959e-07,8.21871117763315e-06,-1.035694063703409e-07,0
0.0005479487441680781,-6.554356191236941e-06,0.000280282492557554,-3.29082047114491e-06,6.243923789429052e-05,-7.204654357530621e-07,3.1594490681566914e-05,-3.688815386499205e-07,8.200428597866719e-06,-1.0323602797250332e-07,0
0.000546920245999515,-6.550670014213395e-06,0.0002807078063119524,-3.298183508202021e-06,6.536502901809391e-05,-7.733231065208101e-07,3.16380590851482e-05,-3.726502095074585e-07,8.237977998791277e-06,-1.0380905607888671e-07,0
0.0005520980863216973,-6.63131385166724e-06,0.00028015474294588365,-3.2824652791806483e-06,5.8278658285140245e-05,-6.675596711492031e-07,3.169779836510346e-05,-3.7231146083488923e-07,8.17903156727635e-06,-1.0267144739111928e-07,0
0.0005484615718508683,-6.590166372132002e-06,0.00028214805076439797,-3.3095359478291744e-06,6.121955058283296e-05,-7.026610676684866e-07,3.190832122272379e-05,-3.76516890149589e-07,8.216069564560295e-06,-1.0309648290409794e-07,0
0.0005480988590765191,-6.603749404271602e-06,0.0002804790159613455,-3.290824195040474e-06,6.097057557442874e-05,-7.175540922380326e-07,3.152051229426943e-05,-3.7029981682273495e-07,8.255861549046335e-06,-1.0369391462550867e-07,0
0.0005500054819659871,-6.591146790208248e-06,0.00028011373131586623,-3.2863520541146924e-06,5.9966526022238796e-05,-7.00893146756181e-07,3.175447084421336e-05,-3.7204647929206367e-07,8.275637670657118e-06,-1.0440737174773866e-07,0
0.0005496562698922628,-6.579507554740293e-06,0.00028201972982595135,-3.3111101548422656e-06,6.270308579010396e-05,-7.317260775464762e-07,3.193704004763705e-05,-3.7513011792866093e-07,8.229061657631075e-06,-1.0369942097866818e-07,0
0.0005492722240996405,-6.576747739852144e-06,0.0002803664867215106,-3.2752073682416043e-06,6.079746837799426e-05,-7.078403014580994e-07,3.181371837759073e-05,-3.752283446666564e-07,8.283306285952067e-06,-1.0463016587990522e-07,0
0.000549511767266344,-6.5732037058390634e-06,0.0002793973948490762,-3.2761950234694395e-06,5.690961518832259e-05,-6.635377542140647e-07,3.165357774122066e-05,-3.7202112618806024e-07,8.271299705517435e-06,-1.0409150276379071e-07,0
0.0005495279270244486,-6.585373719646452e-06,0.000280727548381954,-3.2938173502287994e-06,5.9336789779155305e-05,-6.908305229879262e-07,3.178534309734027e-05,-3.7339039662734483e-07,8.227881011118889e-06,-1.0324680704249282e-07,0
0.0005515210506474781,-6.615163238379403e-06,0.00028007595235126286,-3.277506228548253e-06,5.9581267426639275e-05,-7.057272553142813e-07,3.1654952668100994e-05,-3.729513472019105e-07,8.258156846418446e-06,-1.0434547556933678e-07,0
0.0005474130214729843,-6.560583822629904e-06,0.00028019305409169123,-3.2976411289073655e-06,6.303424525198024e-05,-7.312385336753245e-07,3.1622972769479e-05,-3.7189537912050024e-07,8.269857050734339e-06,-1.0412613594362673e-07,0
